channel_id,channel_title,subscribers,thumbnail,category,subscribers_numeric
UCIcaNWizdhPWZkiXfnVpXgQ,Skapa Allt,2630,https://yt3.ggpht.com/Rl6V2cCx0hgtsoMDlNy20K7E2A6YKpku4lGRgk7T4IGEsdcDkU3-bQQTGZMQ2D2KyMWtcTzUSA=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology)",2630
UCNZ69Kmb3EBMfaMk1x3OsMw,Chris Jones,290000,https://yt3.ggpht.com/ytc/AIdro_m_9VuzZIK_Irk8zeZNTTkHoULM15cTm4ukPCAxkzQ=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Film, Lifestyle (sociology), Hobby",290000
UCGENTYBp0gPaFusxGXKk6_A,Paralogical,93900,https://yt3.ggpht.com/Vl8WIfmc73GP_Jr_FAr3OCCL9l11_raViv-tiOnLtR5gOoLw5jDcnh22dpPibaduQSVyg9UOLQ=s88-c-k-c0x00ffffff-no-rj,Knowledge,93900
UCjx95_px87XcaDShrjA-WGw,Logan Florsheim,3,https://yt3.ggpht.com/ytc/AIdro_khAc4Zt0glqqBtz8b1Wyz-TG22lCTmp1YuRWGB9hQ=s88-c-k-c0x00ffffff-no-rj,@loganflorsheim8988,3
UCIdVOofoUN2rWQPLHX6xmJw,nathanfielder,279000,https://yt3.ggpht.com/ytc/AIdro_k7BP8UTZF_APtK1HBA9Xa5suBFV9B96P1ihHdD_TdB-A=s88-c-k-c0x00ffffff-no-rj,"Television program, Lifestyle (sociology), Entertainment, Film",279000
UCiMxz108IEFwYsiYIp1ZvLw,PixelzwithaZ,121000,https://yt3.ggpht.com/i5CqtwDUBCdmut3DMAjdZIuTUxkgwoHPt-MBcjfKosHDQfqQDpU8pvFuR47b2EPq4yjfBacbNw=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Video game culture, Film",121000
UCnDvLN38Co9d_NE-a_Bglqg,RJD2,29700,https://yt3.ggpht.com/hHfP61mQmaea81v2J4HIQsMnR1qfkZ7ZxUdpJO9aLw4IXksEB3sYcQcI70VG2hz-YOIPu9f06l4=s88-c-k-c0x00ffffff-no-rj,"Soul music, Electronic music, Music, Pop music, Rhythm and blues, Hip hop music, Independent music",29700
UCn2ifRcEFO0PYCrnD0CDn_Q,Arducam,6950,https://yt3.ggpht.com/ytc/AIdro_mddz9VMtN2ECgfxkPP8RlL427pUCeww7kKg3JjGgyuOlc=s88-c-k-c0x00ffffff-no-rj,"Technology, Lifestyle (sociology)",6950
UCnDZJHdimDfQ-flz_am_OIA,Rhett and Link - Topic,20200,https://yt3.ggpht.com/gj5GXuE2Td1CjascfBwlP43mmJXoDQUNxr1jRiN4IuD0zbh8a-8N2KDIDyNR5W4nzEKPyOOJbw=s88-c-k-c0x00ffffff-no-rj,"Hip hop music, Pop music, Music, Independent music",20200
UCdmcAwbdiXQWs9d4Qd4KzDw,2 Much ColinFurze,1230000,https://yt3.ggpht.com/0vZ03MGG4EZuXXHeKNPi8U8QJDY-UzggKAvPk-Cp-ZYRQzbz7epfXmVhmg3dt8A5cQxDvt_eNw=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology)",1230000
UCq6XkhO5SZ66N04IcPbqNcw,Keith Galli,252000,https://yt3.ggpht.com/k4nvo9TIvYYflIHOjOkMjZdQdUuKnu_DtcNjEKXeTPsFe3525HRJLUFBAkIfCVL4EdQedVcNRuI=s88-c-k-c0x00ffffff-no-rj,"Technology, Knowledge, Lifestyle (sociology)",252000
UClSfrg5hVNhIlwv7hEmVD2g,Jam2go,101000,https://yt3.ggpht.com/ytc/AIdro_lDMNeGKlKOXZgC0cZl9uQCkBstkD0nS_u01rGj3xZgztk=s88-c-k-c0x00ffffff-no-rj,"Video game culture, Electronic music, Music",101000
UCHu2KNu6TtJ0p4hpSW7Yv7Q,Jazza,6710000,https://yt3.ggpht.com/NxkGR-9Go3siyXFGk45g7ny7H3yvwm8hkaN6iY4xeekvTCJ_4MvwV-J59Yx1VgfMGACY_Kxx=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology)",6710000
UCYXBrvPdpt0Ip3fX_oh7O7g,Codyumm 2,51300,https://yt3.ggpht.com/ytc/AIdro_kkIfZXtR1ee3QKq4OERYbe2LrvgYjKW6PI-5lY25LElw=s88-c-k-c0x00ffffff-no-rj,"Casual game, Action-adventure game, Video game culture, Action game, Role-playing video game, Puzzle video game, Simulation video game, Strategy video game",51300
UCdVXk-iDlcz0E3fNRjfivWw,Courtney Miller,479000,https://yt3.ggpht.com/CfKVaQC6LzwAaPixme9kq-XUy1Onlvn9p-AM5eBQ5a7yqYbbsS9Q8gSq0Hn19g3_HE_lCuxJfCU=s88-c-k-c0x00ffffff-no-rj,"Film, Lifestyle (sociology), Entertainment",479000
UCDoKh1xoqKDfUr3YxQBs_1w,Scruffy,546000,https://yt3.ggpht.com/aU7lo_qkKCJSusSExBlOxVOq_QvnaIswyy_ERR50F595OByRP6sETyVPADNG2ufTPh-86Et4ng=s88-c-k-c0x00ffffff-no-rj,"Action-adventure game, Role-playing video game, Video game culture, Strategy video game, Music, Action game",546000
UCYNu9Y31EV77TD8qTX_BIsA,Andrew Cunningham,89200,https://yt3.ggpht.com/ytc/AIdro_nYopkMI0RVq2Wuz8yr5BQ9y-f9x-Jmlmmxb6RCph8WFyo=s88-c-k-c0x00ffffff-no-rj,"Strategy video game, Role-playing video game, Video game culture, Action game, Action-adventure game",89200
UCaXh9z3or5QbM0HPGen2Quw,TodePond,26200,https://yt3.ggpht.com/ytc/AIdro_kACR8XzGQrhB_FP2plzLSOop2kqDJwbOt-DCOPSHzw7w=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Knowledge, Technology",26200
UC4QobU6STFB0P71PMvOGN5A,jawed,5740000,https://yt3.ggpht.com/uI3VE4PVqvCy0xnWLqMJnEzyBUm3T8VHOCp4ee-1RxdHqKXCdUE_qXYQnpf9AfuEoIPactVyDhM=s88-c-k-c0x00ffffff-no-rj,@jawed,5740000
UCXFDdDZpk8lFDKNOwQLQLrQ,TehCactusPlant,36000,https://yt3.ggpht.com/os0L4TfW1e33wE1rMQgRwH68YOLzMiuNkVggpoc_jJOqTYreDLynxO0f-ParSGTQ4SFUrlZ0aw=s88-c-k-c0x00ffffff-no-rj,"Action game, Video game culture, Action-adventure game, Strategy video game, Role-playing video game",36000
UCcelFUBPnD0_8_Sy2QqqZlg,Stuff I Stole,43700,https://yt3.ggpht.com/ytc/AIdro_nohUDKWdIkdr6A3KcVDLvZWcNI33dFmWT1RyGQ2z7OJQ=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment",43700
UC9Ed9JvjK_UDDpj8C_tMaqg,Deebeegeek,396000,https://yt3.ggpht.com/bZIibBBLpZs3_SKHvvrbon_NzdRMjWUQfTd3xhoTivuf0hm-1YiKqaAXdJr_iX9HfNP4QZmPvw=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Action-adventure game, Video game culture, Action game, Entertainment, Film",396000
UC6u6uY4VbvuNtU0BU7F9olw,Studson Studio,1280000,https://yt3.ggpht.com/ytc/AIdro_lVY2ZkGeHR5aKwMEu4qcZCZxvv6bMKes1YxHdxEMf-kCY=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology)",1280000
UC2RpxrkilRbhwED1YG4BUIA,Domotro from Combo Class,213000,https://yt3.ggpht.com/GbOKnF6aZWgiI4IU0UW_RKzcqtLagiHeVvXUfEwhPnNx-bjvuYMOyfZ66CDmZR_w9jKjbt0k=s88-c-k-c0x00ffffff-no-rj,Knowledge,213000
UCC1p8piMqXKoUGosm8YeGuA,CodeNoodles,80400,https://yt3.ggpht.com/MJTIy-e1VVeJGTaRov2c4rOXJsQZCEitblTbHrO71Bq8YrutMUrj7moyP8O6lzGYQsCMTw6z8D0=s88-c-k-c0x00ffffff-no-rj,"Puzzle video game, Video game culture, Action game, Role-playing video game",80400
UCudx6plmpbs5WtWvsvu-EdQ,Zeltik,856000,https://yt3.ggpht.com/ytc/AIdro_k2WD65BsQFilm-1kPXFCNz3BGrVN1bi5aoWEKGdSYaGY8=s88-c-k-c0x00ffffff-no-rj,"Action game, Action-adventure game, Video game culture, Role-playing video game",856000
UC_3urRDzQbfOh2eh1fYfnLQ,Combo Class,56600,https://yt3.ggpht.com/aaXXcnc2ABZk8NCTqrgHbV5VXUHic7X_nECduOnmiUrZtUWTkaZZhYXuLKuZHBLT42Ro06fXJkU=s88-c-k-c0x00ffffff-no-rj,"Knowledge, Lifestyle (sociology)",56600
UCF3cRmUZS3eEzlb6ikstuIQ,Ordinary Folk,26700,https://yt3.ggpht.com/ytc/AIdro_neQFbC5Vq3CcnSUfpHRfVnWVY8ac7T7oS7q4pWgnSq1ks=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Film, Religion, Entertainment",26700
UCCPIY-eZdJ2tSCPd8EnPMYA,Ryu,301000,https://yt3.ggpht.com/Wz5uGSVI9qkN2wd8JtZcCkw43139HsSKm5U6HapH6HF8QKLiH3UxEGRpozC9wqFEdZU-43-bhg=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Action game, Video game culture, Action-adventure game",301000
UCxaaULLk6UCnRl5VKRc7G0A,No Text To Speech,1470000,https://yt3.ggpht.com/Xi5LgenvgPeaKTrJXRkjpX4uEwS-wvjt5ibhFpyj6TcYNKrAc79HHPx0Qe6LydpiPlb7v90eeQ=s88-c-k-c0x00ffffff-no-rj,"Technology, Video game culture, Lifestyle (sociology)",1470000
UCShYVlOk2zl9ryGU5JukcPg,nickkallen1,15900,https://yt3.ggpht.com/6HXMwvApj4H-Zbxds7qODizrnfFvXIsQqFiiG85m26jFJ4aHNadOi1eZzaRz02NfUz1hTRBG=s88-c-k-c0x00ffffff-no-rj,"Technology, Knowledge, Lifestyle (sociology)",15900
UCFcfi6djYQGJ-rqO0FSsr5A,Madvocate,200000,https://yt3.ggpht.com/zvgwJTZWRSE6Aq5c4tYSbHus7ymwarp-cUEI39ZBOTDSlMBmKCudOaucFi3JM6oBKPXtBGvq=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Film",200000
UCZB6V9fUov0Mx_us3MWWILg,People Make Games,555000,https://yt3.ggpht.com/rGR6IBtN4GEfWYi7s6QnL1b6kNxq4hsDAVfKYA4UU27M1Xe3Glyxr9g8V4OMJyVt0Y5t5yB8Gro=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Video game culture, Action-adventure game, Action game",555000
UCZlSWjPEoVWaatAluWu3qWQ,pocket83²,58700,https://yt3.ggpht.com/ytc/AIdro_nlA4nuERTWoptlSeJnoiTqVveckTcLMTM2WDdD642bRQ=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology)",58700
UCJ8CoXrSZPIVF2nl7Hjn1Pg,WhiteStoneJazz,21600,https://yt3.ggpht.com/InGV1cRvB-XIqNfly617epDH0vBiF0LgQA0e9W8CtuJ7bmFfKBcGo1M0-tTVsasiVThA0FAEWw=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Video game culture, Action-adventure game, Strategy video game",21600
UCgzg_f5HC6EnY-9q5Px1Q-g,Code Bullets Day Off,252000,https://yt3.ggpht.com/sYpxDXuyN3qtcxKrCzzxiaVfYMtv-MvR6rml2jtFEbrlG4l-DIhHGL3rLOOtBeZofxK4hXUL1g=s88-c-k-c0x00ffffff-no-rj,Video game culture,252000
UCOsATJw-IZgqGT8MFrHjKGg,Ice Cream Sandwich,3620000,https://yt3.ggpht.com/ytc/AIdro_nfaehZCNR35m9QPE3-s4pB9Aww7U3mWG_zlYeeymlu3T4=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Film",3620000
UCjm6L7zVp_AvhKPH9CHiI5g,Robotheosis FTC 3507,87,https://yt3.ggpht.com/pSp4C4GxTKwZfFdo3nQfomtwNFKZA6BzoFQ43ZpYX6c0DYSB8KjxX1YK6IxInWE3d7GwARLl=s88-c-k-c0x00ffffff-no-rj,"Sport, Lifestyle (sociology), Hobby, Technology",87
UCSR21Ipot8NxHqdawrZYxGA,ProfessorShoelace,40400,https://yt3.ggpht.com/ytc/AIdro_lssZXoYgP2ysMW1cCh7Rajfu_0lyG6hGVTex1YH83JV9o=s88-c-k-c0x00ffffff-no-rj,"Fashion, Lifestyle (sociology), Hobby",40400
UCd4t3EEUy0LUOM4MTdjpNHA,The Style Theorists,2800000,https://yt3.ggpht.com/meOeWIoI6ymXv2Q8hGkn3uNk6v_F5KQnfQjkT948SXm_8rX6jGcV9BqZaX8MHc-jW4koaz022mA=s88-c-k-c0x00ffffff-no-rj,"Fashion, Lifestyle (sociology), Entertainment",2800000
UCBqYscrBUtC_hLdmK5jDM-g,"John Novick, Jr.",329,https://yt3.ggpht.com/ytc/AIdro_l2hmoZIgXZBwzUUUlrjHkCXVPiLCbe53Bbn6hYwvUQhEg=s88-c-k-c0x00ffffff-no-rj,"Pop music, Country music, Music, Classical music, Christian music, Rock music",329
UCnHXLLNHjNAnDQ50JANLG1g,YouTube Rewind,396000,https://yt3.ggpht.com/ytc/AIdro_n073UgCPK-ll43kdgz85w4lLZJm2ympo90GlBQj8cUeKA=s88-c-k-c0x00ffffff-no-rj,@theyearinreview,396000
UCqNpjt_UcMPgm_9gphZgHYA,münecat,490000,https://yt3.ggpht.com/vbHlboXqckx5q8I1TNRYIxO8O96UmtrOtCc3sTjp71Z0TaAOv8Zie2ofeUw1jbcqcqyYv2npkQ=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Society",490000
UC9_p50tH3WmMslWRWKnM7dQ,Adam Ragusea,2610000,https://yt3.ggpht.com/ytc/AIdro_k1Qk7novhk1zSZqL-Ws8Xp3cFPPtvzdhroHp1DMMOO1Go=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Food",2610000
UCC9__YGtwhKLwf23U6pgsSg,Lonely Boy Ind.,25900,https://yt3.ggpht.com/ytc/AIdro_n4EZZY9P8W7pwaSqiIxeS5UwzOdl32bBMFjQZSKA766Q=s88-c-k-c0x00ffffff-no-rj,Lifestyle (sociology),25900
UCl_uGYJe9KW9fJWBMq1A9kw,Lost In Tech,69400,https://yt3.ggpht.com/F1jFs0fWoV_pTj9zOAJjWIS9rNiAL0-qAgyehysX3L45dGDFRk4O2NYPUQvengWRJmwLKSjseg=s88-c-k-c0x00ffffff-no-rj,"Technology, Lifestyle (sociology), Hobby",69400
UClT9iR9OrPzDQ-TBz96su0A,rgoing,394,https://yt3.ggpht.com/ytc/AIdro_ms67VEjvrKxw9n9xikj4S3nYCSMbvvSc1KlLl8oFTxrQ=s88-c-k-c0x00ffffff-no-rj,"Society, Politics",394
UCdcUmdOxMrhRjKMw-BX19AA,Niko Omilana,8190000,https://yt3.ggpht.com/9rlHifjnNj9-wLVJuBkh6bHsKiiqUssLM1ZFB1jqm5ZVtZDJx496mqcT0Kg6Y62rz-q_0ABUacc=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Lifestyle (sociology), Film",8190000
UCxs5CD2hFBksyGJLwaa1EUg,Skilldule,2,https://yt3.ggpht.com/t4iUFREHxYIrwpyCfqXX1_WyIAghrGnwepCFGar2xO94y4uwS1_s2te8BN3I767IpsINmjSOkw=s88-c-k-c0x00ffffff-no-rj,@skilldule,2
UCVLw9wKPHxdBbboXEduN5jA,Faline San,1520000,https://yt3.ggpht.com/ytc/AIdro_nixrj3AmRrOz4JRcnhdFIqlnj3GO1KHBBlMDJGvt5YEQQ=s88-c-k-c0x00ffffff-no-rj,Lifestyle (sociology),1520000
UCJOh5FKisc0hUlEeWFBlD-w,jan Misali,349000,https://yt3.ggpht.com/ytc/AIdro_la326QKs8x9sDU1AOxNNCzFdMC1H1HXNXFvpEjW9RxlYg=s88-c-k-c0x00ffffff-no-rj,"Electronic music, Music, Knowledge",349000
UC2vrNPFr7J1Qqb85_C3jO9g,Catarinth,35500,https://yt3.ggpht.com/hirvGtaadekLTTPeV8biZhzm-S89ENkSIEflB-cWMKWGsc1bS6uLyJzNHxBYy3V822kBdexl=s88-c-k-c0x00ffffff-no-rj,"Music, Rock music, Electronic music",35500
UC7RGwnsSAEClqqxJ9MxUhyQ,Lucas,3390000,https://yt3.ggpht.com/gCOdVJIGq98PMk6Eq6U6CAFOjh_QrEN5RO_XnRkPPFaR3KIL4aC1IRHo_o50e30e9SrUTwvc4-E=s88-c-k-c0x00ffffff-no-rj,"Food, Lifestyle (sociology)",3390000
UCqE-2Y_ZNaQpke4UW4ogGcA,kuribo98,46000,https://yt3.ggpht.com/FeP16d-I-1-a7NjZBRzF99CRFrucEoTsQX1BU2Jy4shZ1fUkyQYM1tTHXAgvwegQz63AVQzjwFg=s88-c-k-c0x00ffffff-no-rj,"Music, Video game culture, Action game",46000
UCkel1hn6h7FEtlCQnfcLctg,Ginger Root,379000,https://yt3.ggpht.com/ytc/AIdro_k2N8fdp_8KmqLdK577eLgqz9StfgD2Rj-4qOghqmBqhZo=s88-c-k-c0x00ffffff-no-rj,"Pop music, Music, Independent music, Music of Asia",379000
UCnt4oHqe9wmKtqYPsGp1Q-g,GTHG,7,https://yt3.ggpht.com/WmeTHd3-kRj051v0x3Q4aT2zGg2rLnFtM-DreMc7As1KhZErTR8eUEmuoexAy2w2B5rVBKU66w=s88-c-k-c0x00ffffff-no-rj,@gthg2719,7
UCnwhSTk8sonec0fpjXavoqQ,Mike and Duane,67,https://yt3.ggpht.com/ytc/AIdro_li6J90NGZr-8WqsmzQY5n7G6CIKY4PLPXN44cB9pKY_A=s88-c-k-c0x00ffffff-no-rj,"Performing arts, Music, Pop music, Entertainment, Lifestyle (sociology)",67
UCyyhPwFIINgoBVlswnIrx-Q,Casey Hudetz,1150,https://yt3.ggpht.com/ytc/AIdro_m2DxVwp6mS5VcDG9Ca5-bLNGxPyeddIf78hymJp9pk1mzh=s88-c-k-c0x00ffffff-no-rj,"Performing arts, Music, Pop music, Lifestyle (sociology), Entertainment",1150
UCREa2DYQx7m9vHFIpbmt2-w,PippenFTS,655000,https://yt3.ggpht.com/ytc/AIdro_kwkCVt5seu0sPNyD_BOvgI7KBM0oE7fA8dUruD2EixK00=s88-c-k-c0x00ffffff-no-rj,"Simulation video game, Action-adventure game, Video game culture, Role-playing video game, Strategy video game",655000
UC7m1gtF6RCi3N3re94WQKHg,Scott Walsh,202000,https://yt3.ggpht.com/ytc/AIdro_lMgpSzZArsmqw3HGiFdUOr0CEV7t4ChSTK4Fuh6uo60fU=s88-c-k-c0x00ffffff-no-rj,"Lifestyle (sociology), Hobby",202000
UCaKjtSZXjFLX-vynS5pRuYQ,tuv,2380000,https://yt3.ggpht.com/m8-kRcfswW3qcn8xSxAzb-PFA7lHvg3kltvzoCI5aJ-HtRpwaud2rEROzE-JP1B4h__cS3SpDoI=s88-c-k-c0x00ffffff-no-rj,Entertainment,2380000
UCpmvp5czsIrQHsbqya4-6Jw,Chad Chad,3020000,https://yt3.ggpht.com/4CmRPe8OcT1a0QtMPl_UNW8wT-9g1T9QqMbxsG1r7DynBzON6SCNttsNFrFKNnl2XtiOuJvfuA=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Lifestyle (sociology), Film",3020000
UC8sV6lK49IrRn5XpT1y5A4Q,Howzieky,27400,https://yt3.ggpht.com/uUGplTC0kbR9fVnIKc-BDdvgZthzMRiBD7Dnu3Di0fLAi1lclMsWEmyVGMz_YHQXCWFFfh5nxw=s88-c-k-c0x00ffffff-no-rj,"Action-adventure game, Video game culture, Role-playing video game",27400
UCXQLDSnlB56maqwLMgu6eJw,RyanTheScion,564000,https://yt3.ggpht.com/ugqEG5NbYwzB8dmsoNm5Wxvo1ncZA9UTMPJTNBo8txwb6tJnsIkXezSOYVIsOhSu7zBF4FB1qQ=s88-c-k-c0x00ffffff-no-rj,"Action-adventure game, Video game culture, Role-playing video game, Action game",564000
UCodkNmk9oWRTIYZdr_HuSlg,GoodTimesWithScar,2160000,https://yt3.ggpht.com/ytc/AIdro_lfh0h_T24iiysckvi6LnBc4PgYhTYI9AyGyn-y57NeqcY=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Video game culture, Action-adventure game",2160000
UCGkQAHe88iYRSwbwSyhvMaA,AndrewsTechMC,2250,https://yt3.ggpht.com/ytc/AIdro_lry1wPapJj26p9X7FeNHByidiYPFIQcN-cs2ab44m8AQ=s88-c-k-c0x00ffffff-no-rj,"Video game culture, Role-playing video game",2250
UCOzX6x_9dyosDBdjcBMdN0A,Fallen_Breath,19800,https://yt3.ggpht.com/ytc/AIdro_lLgcULbFXCUDtnEqE2i5nqjw9AXNYGjzlvky-qwFjIj5c=s88-c-k-c0x00ffffff-no-rj,"Action-adventure game, Video game culture, Role-playing video game",19800
UCqTVfT9JQqhA6_Hi_h_h97Q,J Perm,1880000,https://yt3.ggpht.com/ytc/AIdro_lp5RPKxsgc_GGP5150cfSRPkVTKTV-DCDvII-EcX_c3QU=s88-c-k-c0x00ffffff-no-rj,"Puzzle video game, Lifestyle (sociology), Hobby",1880000
UCCqKryInpRGa-gwGz8WIopQ,2No2Name,9250,https://yt3.ggpht.com/oqSRjj7bzEXngkCeDO8iYN2KodxvMULgpVPNc8EV6ek-c6F83HZiJ3h5YNxbiynrOBZvFtnfayw=s88-c-k-c0x00ffffff-no-rj,"Action-adventure game, Video game culture, Role-playing video game",9250
UC0rDDvHM7u_7aWgAojSXl1Q,DaveHax,8570000,https://yt3.ggpht.com/ytc/AIdro_m0-S4FyOV8AQukNG3T6lS_Q7UUWa63cJ6lwHzZICRaChE=s88-c-k-c0x00ffffff-no-rj,"Food, Lifestyle (sociology), Hobby, Technology",8570000
UCdsAF2JJMByRoAnm8jHhDzQ,kisterkatalogue,111000,https://yt3.ggpht.com/TsAZ59TBRPrHq7FCh_87_HfhpzITUjoPKRn3qYEzqVJ4BPbBcmgi2aAioerOG8q6QM8T97XD=s88-c-k-c0x00ffffff-no-rj,"Action game, Role-playing video game, Video game culture, Action-adventure game",111000
UCpc00YSgTuDA2dJ0ktDwg5A,ncolyer,10700,https://yt3.ggpht.com/M2Epz2RlluxryFOZWBo9O9O9RyhSAFYEMEWQvVPNtXSa4GSOXOvVi7IgGXBYCakWNstZoLpBjpM=s88-c-k-c0x00ffffff-no-rj,"Strategy video game, Action-adventure game, Video game culture, Role-playing video game",10700
UCMr1lqB1oN3-cYf6cj6-v-A,Degenerocity,2560000,https://yt3.ggpht.com/LoiVUuwqvJMUSHFfqfGZ4ohrYvIwq-6B1nNZiPkMIAg-4jz0dGA0ExPwwhOAueq14UptLNn2CA=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Film",2560000
UCM15YNy8g-CaJ15YZCbq0Iw,North of the Border,2130000,https://yt3.ggpht.com/-E9unbJlqfIUF71Z7bKFpIO-n7fCqTHb-7LQrYRnT7rJXpu3aKKO0Bx9AtmIRO63fGed1kU4=s88-c-k-c0x00ffffff-no-rj,"Hobby, Lifestyle (sociology)",2130000
UCws60p5Lk6kn5PkUNE-Rl2Q,GaRLic BrEd,6790,https://yt3.ggpht.com/3SvAdiYRylkbOXDo3HxZZt42pn90JXY_xeMuMEkBW8kxiV3euOd6eV64VKyaBrpxPvxOwOGx=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Video game culture, Action-adventure game",6790
UCAebQubO4U1HQaR-rwsqUhA,Bowblax,288000,https://yt3.ggpht.com/JbZYUNaA79o3vBCDGfvV28qAb_tKWgTqpv5TnR2SWQ83e7GkwT4buKH_JUHhueoPDqR5aTdbe-k=s88-c-k-c0x00ffffff-no-rj,"Video game culture, Society",288000
UCFVw1U1qk5WVEAOOS9v8S-A,Mythical Bits,415000,https://yt3.ggpht.com/usqLEDV9RavOfuMwio0wN_me1DvVU369-LIcFPopHh2mXe_X6McWChPTgP2KrsEJ11LU2D8eTdc=s88-c-k-c0x00ffffff-no-rj,"Entertainment, Film",415000
UCFbtcTaMFnOAP0pFO1L8hVw,Kyle Hill,2690000,https://yt3.ggpht.com/zxmNBADieDFpeXt8P99RWNrnpev6QxWl4tECz4f_pL_md_AH_GFdHb27269nH76jbzW3_xfGWQ=s88-c-k-c0x00ffffff-no-rj,"Society, Knowledge",2690000
UC6E2mP01ZLH_kbAyeazCNdg,Brave Wilderness,21800000,https://yt3.ggpht.com/dbP9QOhF_88VkEb5l_tNo_RfwmwC0HYWyzuxVjMzKwirWz-C9tJSX-8HuQM7I74NR-FMdtuI=s88-c-k-c0x00ffffff-no-rj,Lifestyle (sociology),21800000
UCo_IB5145EVNcf8hw1Kku7w,The Game Theorists,19600000,https://yt3.ggpht.com/TZM99pMTtrvq1VJSC3Y83iaGTOgJi1d6gJV2bzqWoKNApQC5EP_vTzlilGyhVy-bQmGY97e4=s88-c-k-c0x00ffffff-no-rj,"Role-playing video game, Action game, Video game culture, Action-adventure game",19600000
UCM8Dsa0zmBujitlkVcfnuNA,Billie Ruben,8590,https://yt3.ggpht.com/ytc/AIdro_kYymLawDRRSE-V7paaw3C7H9p21nJQCCQ-OrpXwjN_MOM=s88-c-k-c0x00ffffff-no-rj,"Technology, Hobby, Lifestyle (sociology)",8590
UCJ6o36XL0CpYb6U5dNBiXHQ,Shaun,757000,https://yt3.ggpht.com/ytc/AIdro_km1gg4S548FiSyFrrc2wbBRhgevERXxWEi4lDMS2lQZ9o=s88-c-k-c0x00ffffff-no-rj,"Politics, Society",757000
UCb31gOY6OD8ES0zP8M0GhAw,Max Fosh,4790000,https://yt3.ggpht.com/ytc/AIdro_lT_QgyeWr8i5fe31yhYKyJiGq8Wz6FeN3DIBohWYm7law=s88-c-k-c0x00ffffff-no-rj,"Film, Entertainment, Lifestyle (sociology)",4790000
UCJI-evgSEVjMHu_kDi-Buew,Striped,828000,https://yt3.ggpht.com/fVNQstISdS_rcxFVc55k4EiYOfC3Ih4Og0G0H3SDJNFNTRy0NQRLDu5yWbhmw7iQ-yOtd_2xVw=s88-c-k-c0x00ffffff-no-rj,"Racing video game, Video game culture, Action game, Sports game",828000
UCvQD5EprvLBX5R30Rkpqe7w,Judah Solomon,6,https://yt3.ggpht.com/QVGGwr7TM3OLtCLHK4C45b3hoZji1saxxyWK5eklnOJggIweX3vT1kHPMjkRI-XC_wxYFXX0uA=s88-c-k-c0x00ffffff-no-rj,@judahsolomon6767,6
UCVb8DgP9obp_4uTXRzhIk4Q,WhostheotherMES,17600,https://yt3.ggpht.com/KgFyJFi6y7hdvkjY6jti2MdIVSwoG5WnFsN5B233x7Zn9Kc2RuoYDud2P830xETzu1gs_K-obA=s88-c-k-c0x00ffffff-no-rj,@whostheothermes,17600
UCGXN_0kd_mEmMSSS3d-LhGA,Landen666,288,https://yt3.ggpht.com/Eo0CSYeQE2SoW9bk4Wbfc2DvNSeaMIqHMa19giQwz6cMmPNtlRu6Sqw5JkDnUP2esCeu_0J4gA=s88-c-k-c0x00ffffff-no-rj,"Technology, Video game culture, Lifestyle (sociology)",288
UCBjQwd62OJgixzW49TKGERg,Rocket League,749000,https://yt3.ggpht.com/Cr4zzQ6k4_RF3g1ERHS6Gt1AulvPQ3aM0dFWMVsRBAF-zYMSrkkEgfOeXKmlpZ3qLvaMFGVArg=s88-c-k-c0x00ffffff-no-rj,"Action game, Racing video game, Sports game, Video game culture",749000
UCX4mpvpj6O2nfIAuvkvTvxw,Erin Klassen,4,https://yt3.ggpht.com/ROzWBdRps4Z2AIsGR7kK3-gJj4OYh8rx3owPFEcsIwz3eBf8d8ZvmhIDX8296_pV-UEMx3Za-g=s88-c-k-c0x00ffffff-no-rj,@erinklassen3383,4
